nodeID,nodeLabel,latitude,longitude,mode,year,line_id
1,Watt/I-80,38.64508204998219,-121.38330305920418,light_rail,1987.0,2243
2,Watt/I-80 West,38.64280343886749,-121.39462660329872,light_rail,1987.0,2243
3,Marconi/Arcade,38.621403531343134,-121.42466747296812,light_rail,1987.0,2243
4,Roseville Road,38.6381730481038,-121.4021788288659,light_rail,1987.0,2243
5,Swanston,38.60777883012321,-121.43938996172623,light_rail,1987.0,2243
6,Royal Oaks,38.60607198011161,-121.44766216487952,light_rail,1987.0,2243
7,Arden/Del Paso,38.60625653387919,-121.45681107089015,light_rail,1987.0,2243
8,Globe,38.60290174225915,-121.46588662789236,light_rail,1987.0,2243
9,Alkali Flat/La Valentina,38.58562238920149,-121.4881408925332,light_rail,1987.0,2243
10,12th & I,38.58100781840531,-121.49016937955328,light_rail,1987.0,2243
11,Cathedral Square,38.57887092643844,-121.49259833203844,light_rail,1987.0,2243
12,St. Rose of Lima Park,38.57926479182234,-121.49412309956108,light_rail,1987.0,2243
13,7th & K,38.58013159762157,-121.49725225014863,light_rail,1987.0,2243
13,7th & K,38.58013159762157,-121.49725225014863,light_rail,1987.0,2244
13,7th & K,38.58013159762157,-121.49725225014863,light_rail,1987.0,2245
14,7th & K,38.57973748690824,-121.49810601916084,light_rail,2010.0,2243
14,7th & K,38.57973748690824,-121.49810601916084,light_rail,2010.0,2244
14,7th & K,38.57973748690824,-121.49810601916084,light_rail,2010.0,2245
15,8th & K,38.58036086621891,-121.49648833853048,light_rail,2007.0,2244
15,8th & K,38.58036086621891,-121.49648833853048,light_rail,2007.0,2245
16,7th & Capital,38.57851653363633,-121.49863777548394,light_rail,1987.0,2243
16,7th & Capital,38.57851653363633,-121.49863777548394,light_rail,1987.0,2244
16,7th & Capital,38.57851653363633,-121.49863777548394,light_rail,1987.0,2245
17,8th & Capital,38.5773560823057,-121.49778249284428,light_rail,1987.0,2243
17,8th & Capital,38.5773560823057,-121.49778249284428,light_rail,1987.0,2244
17,8th & Capital,38.5773560823057,-121.49778249284428,light_rail,1987.0,2245
18,8th & O,38.57543319436135,-121.49825516965689,light_rail,1987.0,2243
18,8th & O,38.57543319436135,-121.49825516965689,light_rail,1987.0,2244
18,8th & O,38.57543319436135,-121.49825516965689,light_rail,1987.0,2245
19,Archives Plaza,38.57421799564105,-121.4938679362583,light_rail,1987.0,2243
19,Archives Plaza,38.57421799564105,-121.4938679362583,light_rail,1987.0,2244
19,Archives Plaza,38.57421799564105,-121.4938679362583,light_rail,1987.0,2245
20,13th St.,38.57109734101752,-121.493884247493,light_rail,1987.0,2243
20,13th St.,38.57109734101752,-121.493884247493,light_rail,1987.0,2244
20,13th St.,38.57109734101752,-121.493884247493,light_rail,1987.0,2245
21,16th St.,38.56994200732433,-121.4895611834261,light_rail,1987.0,2243
21,16th St.,38.56994200732433,-121.4895611834261,light_rail,1987.0,2244
22,Broadway,38.55975605957824,-121.48790385516186,light_rail,2003.0,2243
23,4th Ave./Wayne Hultgren,38.55174018741775,-121.4881953130403,light_rail,2003.0,2243
24,City College,38.54189522243024,-121.48529973448194,light_rail,2003.0,2243
25,Fruitridge,38.5255595020665,-121.48011471160471,light_rail,2003.0,2243
26,47th Ave.,38.51185966990971,-121.4758545056648,light_rail,2003.0,2243
27,Florin,38.49792415565065,-121.47157870255512,light_rail,2003.0,2243
28,Morrison Creek,38.46625087905099,-121.46311088713207,light_rail,2021.0,2243
29,Franklin,38.46302919094882,-121.44851285506746,light_rail,2015.0,2243
30,Center Parkway,38.45871074384749,-121.42959340968838,light_rail,2015.0,2243
31,Cosumnes River College,38.45363426890768,-121.41831538745105,light_rail,2015.0,2243
32,7th and Richards/Township 9,38.59647350382775,-121.49236505859022,light_rail,2012.0,2245
33,7th & I/County Center,38.58277039978546,-121.49681329530766,light_rail,2007.0,2244
33,7th & I/County Center,38.58277039978546,-121.49681329530766,light_rail,2007.0,2245
34,8th & H/County Center,38.58291533401845,-121.495356815051,light_rail,2012.0,2244
34,8th & H/County Center,38.58291533401845,-121.495356815051,light_rail,2012.0,2245
35,Sacramento Valley Station,38.58450720362811,-121.4998539433964,light_rail,2006.0,2244
36,23rd St.,38.56657272254705,-121.4788420674696,light_rail,1987.0,2244
37,29th St.,38.56450167750353,-121.4710956176,light_rail,1987.0,2244
38,39th St./UC Davis Health,38.5607201696059,-121.45723343398056,light_rail,1994.0,2244
39,48th St.,38.55834315358573,-121.44863507861535,light_rail,1994.0,2244
40,59th St.,38.5547850576657,-121.43571604200731,light_rail,1987.0,2244
41,University/65th St.,38.55251422069958,-121.4272427320668,light_rail,1987.0,2244
42,Power Inn,38.54731100422711,-121.40752820737583,light_rail,1987.0,2244
43,College Greens,38.547048366745656,-121.39322507985544,light_rail,1987.0,2244
44,Watt/Manlove,38.55391767603871,-121.37306000339817,light_rail,1987.0,2244
45,Starfire,38.55939178834953,-121.3621586879189,light_rail,1987.0,2244
46,Tiber,38.56409708057055,-121.35274289280144,light_rail,1987.0,2244
47,Butterfield,38.56714170060553,-121.34661826915048,light_rail,1987.0,2244
48,Mather Field/Mills,38.58490821916504,-121.31085787349716,light_rail,1998.0,2244
49,Zinfandel,38.59513574979027,-121.29025239853452,light_rail,2004.0,2244
50,Cordova Town Center,38.59861927241451,-121.28319465835176,light_rail,2004.0,2244
51,Sunrise,38.60664493588203,-121.26688885154812,light_rail,2004.0,2244
52,Hazel,38.630374896976605,-121.21219731972177,light_rail,2005.0,2244
53,Iron Point,38.64463487539908,-121.19021298384092,light_rail,2005.0,2244
54,Glenn,38.66287596052132,-121.18368244028044,light_rail,2005.0,2244
55,Historic Folsom,38.67595204439536,-121.1806575389682,light_rail,2005.0,2244
